Num Of Trading Min,OrderType,LastBuyScore,Position Num of Buys,Position Current Price Real,Position Current Price 10 Min avg,Security Trade Signal,Security Trade Signal Reason,Security Trade Score,Opp Security,Opp Security Trade Score,BuyReason,Open Price,Previous Closing Price,Short MAVG 5,Long MAVG 13,Short MAVG Min,Long MAVG Min,MAVG Min Diff,ATR Stoploss Range,ATR Stoploss,Slope 15 Min,Slope 15 Min Win Diff,RSI,Previous Day RSI,RSI Slope,RSI Gain Percent,Last AB Pattern,Last AB Date,Last AB Age,Last AB Stop-Loss Level,Last AB Total Net,Last AB Net Age Ratio,Last Confirmation Age,Last Confirmed Signal,Last Confirmed AB Confirmation Level,Last Confirmed AB Confirmation Date,Last Confirmed AB Age,Last Confirmed AB Total Net,Position Amount,Position Cost Basis,Position Gain Loss,Position Gain Loss Percent,Position Last Buy DT,Position Num of Days Held,Position Gain Avg Per Day,Position Held Max High,Position Held Max Gain,Position Held Max Gain Percent,Position Held Max Gain Loss Ratio,Position Day High,Position Day High Gain Loss Percent,Position Day High Trail Percent,Position Day Slope High,Position Day Slope Trail,Daily Current Gain Loss Percent,Daily Max Gain Percent,Daily Max Gain Loss Ratio,Daily Max Loss Percent,Daily Max Loss Ratio,Daily Current Gain Loss Percent From Open,Daily Max Gain Percent From Open,Daily Max Gain Loss Ratio From Open,Daily Current Gain Loss Diff From Open Close,Position Trailing Stop,Position Trailing Percent,Position Trailing Loss Percent,Position Last Sell DT,Position Num of Days Since Last Sell,Opp Pos Num of Days Since Last Buy,Opp Pos Num of Days Since Last Sell
258,0,False,3,26.495,26.5625,0,6,-12.79446518,0,15.94443067,6,27.145,28.69,27.7762,29.85469231,26.22616667,26.16781667,0.05835,3.448380214,23.69661979,63.49133759,39.93988021,35.96043588,38.36243952,-2.402003646,-6.26134228,19,56,3,27.04,3,1.0,100,0,28.025,42,1,3,0,0,0,0,381,0,0,0,0,0,0,0.0,0,0,0.0,0,-7.65074939,-4.635761589,-13.97676464,-11.38027187,42.44297979,-2.265597769,-4.635761589,10.9875144,5.385151621,0,0,0,381,0.0,1,1
342,0,False,4,26.44,26.4075,0,6,-12.98458861,0,16.50838689,6,27.145,28.69,27.7762,29.85469231,26.25786667,26.44226667,-0.1844,3.448380214,23.69661979,42.10703073,59.45354843,35.77031245,38.36243952,-2.592127071,-6.756940131,19,56,3,27.04,3,1.0,100,0,28.025,42,1,3,0,0,0,0,382,0,0,0,0,0,0,0.0,0,0,0.0,0,-7.842453817,-4.635761589,-14.86546066,-11.38027187,40.2613313,-2.457302196,-4.635761589,10.09881838,5.385151621,0,0,0,382,0.0,1,1
56,0,False,1,27.4,27.34,0,6,-6.534856812,0,7.713596713,6,26.44,26.9,27.438,29.22769231,27.0969,27.02175,0.07515,3.322176718,23.11782328,63.08767487,45.6457281,39.83881058,37.42520585,2.413604726,6.449142152,15,58,1,27.04,3,3.0,100,0,28.025,42,2,3,0,0,0,0,383,0,0,0,0,0,0,0.0,0,0,0.0,0,1.858736059,2.007434944,0.2985033374,-1.914498141,7.223849864,3.568773234,2.007434944,-3.134285043,1.710037175,0,0,0,383,1.0,2,2
130,0,False,1,58.53,58.5025,0,4,8.436681736,1,-7.485336952,4,60.32,59.34,58.386,56.31,58.05516667,58.02873333,0.02643333333,4.823141322,55.49685868,46.30602874,28.23375348,57.06729446,59.01061272,-1.943318264,-3.293167405,13,57,2,59.59,8,4.0,100,0,46.61,40,20,4,0,0,0,0,379,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.365015167,1.887428379,6.138754249,-3.720930233,8.766195593,-3.016514998,1.887428379,9.255841898,-1.651499831,0,0,0,379,2.0,0,0
178,0,False,2,59.13,58.761,0,4,10.60879642,1,-9.450143228,4,60.32,59.34,58.386,56.31,58.37366667,58.33318333,0.04048333333,4.823141322,55.49685868,36.02303007,28.57513668,59.23940914,59.01061272,0.2287964152,0.3877207923,13,57,2,59.59,8,4.0,100,0,46.61,40,20,4,0,0,0,0,385,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.353892821,1.887428379,4.230333239,-3.720930233,12.5285113,-2.005392653,1.887428379,7.347420888,-1.651499831,0,0,0,385,0.0,0,0
253,0,False,2,27.409,27.3525,0,6,-6.475190696,0,7.887513185,6,26.44,26.9,27.438,29.22769231,27.2169,27.18651667,0.03038333333,3.322176718,23.11782328,29.60796991,21.45290578,39.89847669,37.42520585,2.473270843,6.608569777,15,58,1,27.04,3,3.0,100,0,28.025,42,2,3,0,0,0,0,384,0,0,0,0,0,0,0.0,0,0,0.0,0,1.892193309,3.680297398,6.580754826,-1.914498141,7.287903705,3.602230483,3.680297398,0.2873094623,1.710037175,0,0,0,384,0.0,0,0
24,0,True,1,29.165,28.879,0,10,5.423689792,0,-5.157753007,10,27.76,27.98,27.759,29.125,28.44316667,28.28518333,0.1579833333,3.22248432,24.53751568,66.15150724,-11.0661015,55.71002684,43.45633705,12.25368979,28.19770515,15,58,2,27.04,3,1.5,100,0,28.025,42,3,3,0,0,0,0,387,0,0,0,0,0,0,0.0,0,0,0.0,0,4.235167977,4.288777698,0.2299201768,-1.072194425,5.690524376,5.021443888,4.288777698,-3.142242417,0.7862759114,0,0,0,387,1.0,1,1
21,0,True,1,31.972,31.8425,0,11,4.275782321,0,-7.889623262,11,31.295,30.32,29.107,29.31807692,31.38523333,30.84401667,0.5412166667,3.296943068,27.99805693,23.83997652,-138.3919493,66.05511508,60.72394815,5.331166936,8.779348344,15,58,3,27.04,3,1.0,100,0,28.025,42,4,3,0,0,0,0,388,0,0,0,0,0,0,0.0,0,0,0.0,0,5.448548813,5.867414248,2.457657023,3.133245383,-7.254413782,2.232849604,5.867414248,21.32549638,-3.215699208,0,0,0,388,1.0,2,2
73,0,False,1,32.837,32.6425,0,4,-6.036623819,0,-0.9502095772,4,33.3,33.29,30.33,29.78307692,32.4826,32.3274,0.1552,3.19117305,30.10882695,25.63661531,-24.91431568,60.95601156,69.72725076,-8.771239203,-12.57935614,15,58,4,27.04,3,0.75,100,0,28.025,42,8,3,0,0,0,0,389,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.360769,0.2703514569,0.4409757918,-4.683088014,15.55871236,-1.39080805,0.2703514569,0.4490968929,-0.03003905077,0,0,0,389,1.0,3,3
112,0,False,1,48.01,48.035,0,6,-0.3356818415,1,-7.511295682,6,47.015,47.01,52.524,54.44846154,47.75926667,47.8183,-0.05903333333,4.890479106,42.12452089,42.11781261,26.17942422,36.79100075,27.5043749,9.286625851,33.76417709,6,59,3,60.46,11,3.666666667,100,1,56.57,43,5,11,0,0,0,0,386,0,0,0,0,0,0,0.0,0,0,0.0,0,2.127206977,4.67985535,11.94602514,-0.2127206977,0.4977510476,2.116570942,4.67985535,11.99580025,-0.01063603489,0,0,0,386,3.0,0,0
141,0,False,2,33.251,32.998,0,4,-3.448469696,0,-3.383707112,4,33.3,33.29,30.33,29.78307692,32.7876,32.78341667,0.004183333333,3.19117305,30.10882695,56.5070583,38.3410302,63.54416568,69.72725076,-6.183085081,-8.867530288,15,58,4,27.04,3,0.75,100,0,28.025,42,8,3,0,0,0,0,390,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.117152298,0.2703514569,0.1047622047,-4.683088014,21.38267883,-0.1471913488,0.2703514569,0.1128833058,-0.03003905077,0,0,0,390,0.0,0,0
176,0,False,2,46.92,46.9725,0,6,-4.076046618,1,-2.952601725,6,47.015,47.01,52.524,54.44846154,46.64426667,47.09103333,-0.4467666667,4.890479106,42.12452089,47.29400223,44.20772868,33.05063598,27.5043749,5.546261074,20.16501409,6,59,3,60.46,11,3.666666667,100,1,56.57,43,5,11,0,0,0,0,391,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.191448628,4.67985535,22.79699798,-1.723037652,2.638985554,-0.2020846628,4.67985535,22.84677309,-0.01063603489,0,0,0,391,0.0,0,0
26,0,False,1,34.36,34.12,0,11,13.32711678,0,-22.43983958,11,33.71,33.05,31.74,30.2,33.97886667,33.76703333,0.2118333333,3.172048855,30.53795114,12.66777966,-53.14007321,67.88781954,62.26070276,5.627116781,9.037991112,15,58,5,27.04,3,0.6,100,0,28.025,42,9,3,0,0,0,0,392,0,0,0,0,0,0,0.0,0,0,0.0,0,3.963691377,4.175491679,0.8843704011,1.996974281,-3.927483458,1.966717095,4.175491679,9.222719897,-1.996974281,0,0,0,392,1.0,1,1
44,0,True,1,46.831,46.62,0,6,-19.89143706,1,9.917145784,6,46.39,47.31,49.856,53.46692308,46.01133333,46.23668333,-0.22535,4.845207471,41.54479253,85.28707213,85.81203101,32.49528802,34.3321097,-1.836821676,-5.350156726,22,60,1,46.02,9,9.0,100,1,56.57,43,6,11,0,0,0,0,393,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.012470936,-0.6975269499,-0.2196819183,-4.058338618,12.36116244,0.9321496512,-0.6975269499,1.136743349,1.944620588,0,0,0,393,1.0,0,0
25,0,True,1,32.23,32.255,0,4,2.307040679,0,-16.0653667,4,31.92,32.28,32.094,30.05538462,32.08793333,32.44755,-0.3596166667,3.1294135,28.7905865,51.09888623,65.97577114,49.91865947,57.80469571,-7.886036244,-13.64255299,15,58,6,27.04,3,0.5,100,0,28.025,42,10,3,0,0,0,0,394,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.1548946716,0.5266418835,0.3589256951,-2.571251549,6.213061364,0.9603469641,0.5266418835,-0.2284072605,1.115241636,0,0,0,394,1.0,1,1
63,0,False,1,48.655,48.765,0,6,-14.98484566,1,1.740078298,6,49.01,48.5,48.912,53.44692308,48.359,48.54111667,-0.1821166667,4.770532006,44.23946799,65.25904819,55.06909922,45.92579951,38.23602979,7.689769726,20.11131848,22,60,2,46.02,9,4.5,100,1,56.57,43,7,11,0,0,0,0,395,0,0,0,0,0,0,0.0,0,0,0.0,0,0.3195876289,2.474226804,5.331066001,-2.06185567,4.910192369,-0.7319587629,2.474226804,7.932830269,-1.051546392,0,0,0,395,1.0,0,0
76,0,True,2,32.471,32.42,0,4,3.85317852,0,-16.86546487,4,31.92,32.28,32.094,30.05538462,32.30356667,32.31698333,-0.01341666667,3.1294135,28.7905865,36.0899581,59.14182687,51.46479731,57.80469571,-6.339898403,-10.96779133,15,58,6,27.04,3,0.5,100,0,28.025,42,10,3,0,0,0,0,396,0,0,0,0,0,0,0.0,0,0,0.0,0,0.5916976456,1.982651797,2.757777747,-2.571251549,8.132738016,1.706939281,1.982651797,0.5466419142,1.115241636,0,0,0,396,0.0,0,0
134,0,False,1,32.13,32.17,0,4,6.428554845,0,-23.46089691,4,33.14,34.9,33.3576,30.516,32.00923333,32.14041667,-0.1311833333,3.230776805,29.90922319,33.69183837,18.91554147,55.20946277,62.98890793,-7.779445155,-12.35050013,15,58,7,27.04,3,0.4285714286,100,0,28.025,42,11,3,0,0,0,0,398,0,0,0,0,0,0,0.0,0,0,0.0,0,-7.936962751,-3.638968481,-15.64026568,-8.99713467,9.538509536,-2.893982808,-3.638968481,2.710979384,5.042979943,0,0,0,398,1.0,1,1
38,0,False,1,33.935,33.9225,0,4,23.07568898,0,-35.80332549,4,33.615,32.14,33.2306,30.49253846,33.53483333,33.02716667,0.5076666667,3.238709281,30.37629072,76.8853557,93.50335347,64.64999245,55.26461117,9.385381286,16.9826243,8,61,1,34.98,10,10.0,100,0,28.025,42,14,3,0,0,0,0,399,0,0,0,0,0,0,0.0,0,0,0.0,0,5.584940884,6.191661481,3.756608553,2.899813317,-7.786368676,0.9956440573,6.191661481,32.17198094,-4.589296826,0,0,0,399,1.0,2,2
112,0,False,1,46.91,46.791,0,6,-32.23219481,1,19.06471885,6,45.81,47.96,46.7656,52.24984615,45.92343333,45.61401667,0.3094166667,4.879065726,40.93093427,108.5057098,64.00394465,34.84274988,39.65371392,-4.810964042,-12.1324425,22,61,1,44.4,9,9.0,100,1,56.57,43,11,11,0,0,0,0,397,0,0,0,0,0,0,0.0,0,0,0.0,0,-2.189324437,-1.814011676,-0.6808217301,-6.067556297,23.53139014,2.293577982,-1.814011676,7.451215602,4.482902419,0,0,0,397,2.0,0,0
159,0,False,2,47.625,47.4275,0,6,-30.52182331,1,16.9795761,6,45.81,47.96,46.7656,52.24984615,46.8938,46.81361667,0.08018333333,4.879065726,40.93093427,57.60212807,63.17120968,36.55312139,39.65371392,-3.100592537,-7.819173111,22,61,1,44.4,9,9.0,100,1,56.57,43,11,11,0,0,0,0,401,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.698498749,-0.6463719766,-0.03369328485,-6.067556297,32.57705893,3.78440367,-0.6463719766,2.863929213,4.482902419,0,0,0,401,0.0,0,0
253,0,False,2,32.892,32.72,0,4,19.13621445,0,-32.12928288,4,33.615,32.14,33.2306,30.49253846,32.465,32.4762,-0.0112,3.238709281,30.37629072,46.24579093,28.94193397,60.71051792,55.26461117,5.445906755,9.854238797,8,61,1,34.98,10,10.0,100,0,28.025,42,14,3,0,0,0,0,400,0,0,0,0,0,0,0.0,0,0,0.0,0,2.339763535,6.191661481,23.84964814,-0.435594275,1.208929973,-2.249533292,6.191661481,52.26502053,-4.589296826,0,0,0,400,0.0,0,0
24,0,False,1,32.085,31.9925,0,4,8.976258517,0,-21.63445807,4,31.42,32.54,32.62,30.63461538,31.94136667,32.12655,-0.1851833333,3.127687193,28.29231281,46.69791044,119.7241932,58.22441463,59.17507919,-0.9506645603,-1.606528582,8,61,2,34.98,10,5.0,100,0,28.025,42,15,3,0,0,0,0,403,0,0,0,0,0,0,0.0,0,0,0.0,0,-1.398279041,-0.5224339275,-0.4575712026,-4.578979717,14.56436388,2.043638599,-0.5224339275,1.340603348,3.44191764,0,0,0,403,1.0,1,1
61,0,True,2,32.44,32.165,0,4,11.50810134,0,-23.11248168,4,31.42,32.54,32.62,30.63461538,32.01873333,31.93671667,0.08201666667,3.127687193,28.29231281,53.78228397,62.53907101,60.75625745,59.17507919,1.58117826,2.672034042,8,61,2,34.98,10,5.0,100,0,28.025,42,15,3,0,0,0,0,404,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.307314075,-0.061462815,-0.01511071051,-4.578979717,19.55987034,3.134603565,-0.061462815,0.1964392366,3.44191764,0,0,0,404,0.0,1,1
24,0,False,1,33.66,33.57,0,4,10.01666158,0,-19.6021484,4,33.075,33.33,33.158,31.20307692,33.31796667,33.33336667,-0.0154,3.038381706,30.03661829,52.61258371,75.80400429,65.18609161,64.94404541,0.2420461972,0.3726995995,8,61,3,34.98,10,3.333333333,100,0,28.025,42,16,3,0,0,0,0,405,0,0,0,0,0,0,0.0,0,0,0.0,0,0.9900990099,1.440144014,0.6481296194,-1.860186019,5.302060359,1.755175518,1.440144014,-0.4536907336,0.7650765077,0,0,0,405,1.0,2,2
50,0,False,1,46.035,46.1375,0,6,-19.08104325,1,9.243028407,6,46.61,46.25,46.608,50.67692308,45.81606667,46.05663333,-0.2405666667,4.589450879,42.02054912,30.1958215,32.01949956,32.22735319,30.96378106,1.263572135,4.080806967,22,61,3,44.4,9,3.0,100,1,56.57,43,13,11,0,0,0,0,402,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.4648648649,1.837837838,4.231994156,-1.881081081,2.664017531,-1.243243243,1.837837838,5.662527392,-0.7783783784,0,0,0,402,2.0,0,0
114,0,False,2,33.702,33.75,0,4,10.20264062,0,-27.62112782,4,33.075,33.33,33.158,31.20307692,33.50846667,33.56705,-0.05858333333,3.038381706,30.03661829,40.70936972,28.99951046,65.37207064,64.94404541,0.4280252319,0.6590677086,8,61,3,34.98,10,3.333333333,100,0,28.025,42,16,3,0,0,0,0,406,0,0,0,0,0,0,0.0,0,0,0.0,0,1.116111611,1.830183018,1.306881363,-1.860186019,5.536467238,1.881188119,1.830183018,-0.0933486688,0.7650765077,0,0,0,406,0.0,0,0
183,0,True,2,46.77,46.516,0,6,-15.78080634,1,5.332557799,6,46.61,46.25,46.608,50.67692308,46.20013333,46.01311667,0.1870166667,4.589450879,42.02054912,39.53504479,26.19481683,35.5275901,30.96378106,4.563809045,14.73918523,22,61,3,44.4,9,3.0,100,1,56.57,43,13,11,0,0,0,0,407,0,0,0,0,0,0,0.0,0,0,0.0,0,1.124324324,1.837837838,1.311322133,-1.881081081,5.653411249,0.3459459459,1.837837838,2.741855369,-0.7783783784,0,0,0,407,0.0,0,0
28,0,False,1,32.6,32.6945,0,4,11.81906676,0,-21.7812179,4,32.07,32.65,32.557,31.55346154,32.296,32.51096667,-0.2149666667,2.919041274,29.15095873,76.65170114,91.50440833,65.15582489,58.35445044,6.80137445,11.65527976,8,62,1,33.94,10,10.0,100,0,28.025,42,17,3,0,0,0,0,408,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.1531393568,0.8269525268,0.8104894597,-2.69525268,6.851637747,1.623277182,0.8269525268,-0.658522686,1.776416539,0,0,0,408,1.0,1,1
62,0,False,2,33.03,32.69,0,4,14.14786424,0,-22.86191436,4,32.07,32.65,32.557,31.55346154,32.58293333,32.46446667,0.1184666667,2.919041274,29.15095873,41.85496966,40.1918824,67.48462237,58.35445044,9.130171931,15.64605932,8,62,1,33.94,10,10.0,100,0,28.025,42,17,3,0,0,0,0,410,0,0,0,0,0,0,0.0,0,0,0.0,0,1.163859112,1.163859112,0.0,-2.69525268,10.4012814,2.940275651,1.163859112,-2.067498575,1.776416539,0,0,0,410,0.0,1,1
244,0,True,1,48.11,47.935,0,6,-16.14483489,1,6.544254112,6,48.04,47.2,47.36,49.87153846,47.68366667,47.69058333,-0.006916666667,4.440951491,43.59904851,38.350817,22.58903742,34.03940193,37.62654452,-3.587142584,-9.533542423,22,62,1,45.38,9,9.0,100,1,56.57,43,14,11,0,0,0,0,409,0,0,0,0,0,0,0.0,0,0,0.0,0,1.927966102,2.648305085,1.907677392,-1.271186441,4.066719334,0.1483050847,2.648305085,6.620762712,-1.779661017,0,0,0,409,1.0,0,0
139,0,True,1,23.895,23.945,0,6,-19.07847732,0,25.37278799,6,24.27,26.79,29.47,31.06538462,23.82993333,23.6488,0.1811333333,3.086913822,21.18308618,27.51539352,16.51330537,23.03232136,34.13387561,-11.10155424,-32.523568,8,62,3,33.94,10,3.333333333,100,1,31.88,44,4,10,0,0,0,0,411,0,0,0,0,0,0,0.0,0,0,0.0,0,-10.806271,-6.756252333,-27.36294805,-13.2885405,32.98573883,-1.399776036,-6.756252333,36.18970548,9.406494961,0,0,0,411,2.0,2,2
259,0,False,2,24.155,24.0345,0,6,-18.5729439,0,24.56275771,6,24.27,26.79,29.47,31.06538462,23.8302,23.87623333,-0.04603333333,3.086913822,21.18308618,52.60265369,64.95564606,23.53785479,34.13387561,-10.59602082,-31.04253658,8,62,3,33.94,10,3.333333333,100,1,31.88,44,4,10,0,0,0,0,413,0,0,0,0,0,0,0.0,0,0,0.0,0,-9.835759612,-6.756252333,-20.80592824,-13.2885405,45.88241867,-0.429264651,-6.756252333,42.74672529,9.406494961,0,0,0,413,0.0,2,2
22,0,False,1,64.57,64.33,0,4,34.0061182,1,-23.71512373,4,62.67,64.21,56.334,50.98538462,63.88933333,64.0617,-0.1723666667,4.835844756,57.83415524,63.37825461,87.6993348,86.91678271,79.65374143,7.263041277,9.118267574,16,63,1,64.8401,6,6.0,100,0,48.31,44,5,9,0,0,0,0,412,0,0,0,0,0,0,0.0,0,0,0.0,0,0.5606603333,0.8877121944,0.2903279253,-3.052484037,11.02906551,2.959040648,0.8877121944,-1.838743527,2.398380315,0,0,0,412,3.0,1,1
35,0,False,1,23.545,23.5575,0,6,-19.8436958,0,26.35003612,6,23.64,23.08,27.228,30.61461538,23.29253333,23.21855,0.07398333333,2.991806074,20.64819393,75.94754908,99.5448751,18.66889236,21.57951124,-2.910618877,-13.48788137,34,63,1,22.82,3,3.0,100,1,31.88,44,5,10,0,0,0,0,414,0,0,0,0,0,0,0.0,0,0,0.0,0,2.014731369,3.119584055,3.446680824,-0.8232235702,2.336271397,-0.4116117851,3.119584055,11.01586224,-2.426343154,0,0,0,414,1.0,0,0
50,0,False,2,64.32,64.095,0,4,33.81693871,1,-23.58528857,4,62.67,64.21,56.334,50.98538462,63.58296667,63.74098333,-0.1580166667,4.835844756,57.83415524,80.65450791,107.0254992,86.72760322,79.65374143,7.07386179,8.880765251,16,63,1,64.8401,6,6.0,100,0,48.31,44,5,9,0,0,0,0,415,0,0,0,0,0,0,0.0,0,0,0.0,0,0.1713128796,0.8877121944,0.6359564077,-3.052484037,9.840588625,2.569693194,0.8877121944,-1.493115044,2.398380315,0,0,0,415,0.0,0,0
54,0,False,3,64.125,64.215,0,4,33.30537748,1,-23.25151072,4,62.67,64.21,56.334,50.98538462,63.59456667,63.72506667,-0.1305,4.835844756,57.83415524,66.59095548,36.52538188,86.21604199,79.65374143,6.56230056,8.238533987,16,63,1,64.8401,6,6.0,100,0,48.31,44,5,9,0,0,0,0,417,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.1323781342,0.9032860925,0.9355010925,-3.052484037,8.913576653,2.26600218,0.9032860925,-1.23092249,2.398380315,0,0,0,417,0.0,0,0
281,0,False,1,62.46,61.897,0,4,29.40123662,1,-17.09780123,4,61.52,63.83,59.424,51.79230769,60.99046667,60.8908,0.09966666667,4.855922884,56.66407712,96.3133676,113.3170112,76.01037932,84.76760424,-8.757224923,-10.33086284,16,63,2,64.8401,6,3.0,100,0,48.31,44,6,9,0,0,0,0,418,0,0,0,0,0,0,0.0,0,0,0.0,0,-2.146326179,-1.378662071,-1.058349389,-7.723640921,43.07717637,1.472661758,-1.378662071,3.931012015,3.618987937,0,0,0,418,1.0,1,1
306,0,False,2,62.435,62.25,0,4,29.2869098,1,-17.09780123,4,61.52,63.83,59.424,51.79230769,61.76846667,61.23195,0.5365166667,4.855922884,56.66407712,108.9225831,139.3252419,75.8960525,84.76760424,-8.871551742,-10.46573372,16,63,2,64.8401,6,3.0,100,0,48.31,44,6,9,0,0,0,0,419,0,0,0,0,0,0,0.0,0,0,0.0,0,-2.185492715,-0.5483315056,-0.8977070708,-7.723640921,42.77466811,1.433495222,-0.5483315056,1.086698033,3.618987937,0,0,0,419,0.0,1,1
24,0,True,1,64.68,64.225,0,11,50.70395946,1,-30.52437716,11,63.75,59.17,61.483,52.89346154,63.19863333,60.62543333,2.5732,5.155412654,58.59458735,6.175709843,-276.7356258,71.1914443,63.43517714,7.756267157,12.22707574,16,63,3,64.8401,6,2.0,100,1,61.15,45,1,6,0,0,0,0,420,0,0,0,0,0,0,0.0,0,0,0.0,0,9.312151428,9.498056448,1.765736368,7.199594389,-15.2095538,1.571742437,9.498056448,75.28457789,-7.740408991,0,0,0,420,1.0,2,2
21,0,False,1,22.8,22.785,0,6,-26.86842107,0,42.6783498,6,22.07,21.86,23.078,28.46230769,22.35666667,22.05428333,0.3023833333,2.855903723,19.21409628,37.19336124,-95.15425494,24.84692499,24.7938076,0.05311739488,0.2142365374,15,64,1,22.82,3,3.0,100,0,24.19,45,2,3,0,0,0,0,416,0,0,0,0,0,0,0.0,0,0,0.0,0,4.300091491,4.986276304,3.42150707,0.8234217749,-2.862765549,3.339432754,4.986276304,8.211616969,-0.9606587374,0,0,0,416,3.0,1,1
42,0,True,1,64.42,64.305,0,4,45.28218396,1,-28.88311074,4,65.78,66.09,63.666,54.44153846,63.83826667,64.85721667,-1.01895,5.129923406,60.65007659,66.09585782,52.57228449,72.06011261,72.90023634,-0.8401237356,-1.152429372,33,64,1,64.8401,4,4.0,100,1,61.15,45,2,6,0,0,0,0,421,0,0,0,0,0,0,0.0,0,0,0.0,0,-2.526857316,-0.2874867605,-0.6437893865,-4.720835225,10.35740819,-2.05779997,-0.2874867605,-0.5089416096,0.469057346,0,0,0,421,1.0,0,0
141,0,False,2,64.758,64.705,0,4,46.47214285,1,-29.70446415,4,65.78,66.09,63.666,54.44153846,64.37046667,64.87478333,-0.5043166667,5.129923406,60.65007659,37.5429629,51.72827331,73.25007151,72.90023634,0.3498351623,0.4798820688,33,64,1,64.8401,4,4.0,100,1,61.15,45,2,6,0,0,0,0,423,0,0,0,0,0,0,0.0,0,0,0.0,0,-2.0154335,1.437433802,4.963268175,-4.720835225,12.77175576,-1.546376154,1.437433802,4.289029291,0.469057346,0,0,0,423,0.0,0,0
223,0,False,2,23.26,22.9725,0,6,-23.77755893,0,39.31057986,6,22.07,21.86,23.078,28.46230769,22.77013333,22.64261667,0.1275166667,2.855903723,19.21409628,78.09060976,73.82257732,27.93778712,24.7938076,3.143979527,12.68050304,15,64,1,22.82,3,3.0,100,0,24.19,45,2,3,0,0,0,0,422,0,0,0,0,0,0,0.0,0,0,0.0,0,6.404391583,6.495882891,0.5943168244,-0.9606587374,7.075299942,5.443732845,6.495882891,6.834643481,-0.9606587374,0,0,0,422,0.0,0,0
25,0,False,1,24.54,24.1175,0,6,-19.77991685,0,30.08913418,6,23.71,24.38,23.552,27.03923077,24.05803333,24.30711667,-0.2490833333,2.775943841,20.93405616,42.81052933,82.38550795,36.16657457,38.51033758,-2.343763006,-6.086061959,15,64,3,22.82,3,1.0,100,0,24.19,45,7,3,0,0,0,0,425,0,0,0,0,0,0,0.0,0,0,0.0,0,0.6562756358,0.6562756358,0.0,-3.404429861,13.82438705,3.404429861,0.6562756358,-1.803546661,2.748154225,0,0,0,425,2.0,2,2
37,0,True,2,24.35,24.4175,0,6,-21.02434698,0,29.87361098,6,23.71,24.38,23.552,27.03923077,24.20753333,24.28123333,-0.0737,2.775943841,20.93405616,33.81801254,-55.32186679,34.92214445,38.51033758,-3.588193131,-9.317480336,15,64,3,22.82,3,1.0,100,0,24.19,45,7,3,0,0,0,0,426,0,0,0,0,0,0,0.0,0,0,0.0,0,-0.1230516817,1.107465135,1.362754473,-3.404429861,11.17122186,2.625102543,1.107465135,-1.680730517,2.748154225,0,0,0,426,0.0,2,2
179,0,False,3,24.68,24.619,0,6,-18.8240335,0,27.87183822,6,23.71,24.38,23.552,27.03923077,24.52346667,24.69066667,-0.1672,2.775943841,20.93405616,27.78767174,29.91351628,37.12245792,38.51033758,-1.387879656,-3.603914541,15,64,3,22.82,3,1.0,100,0,24.19,45,7,3,0,0,0,0,427,0,0,0,0,0,0,0.0,0,0,0.0,0,1.230516817,4.388843314,13.86140013,-3.404429861,15.77935087,3.978671042,4.388843314,1.800181835,2.748154225,0,0,0,427,0.0,2,2
36,0,False,1,24.94,24.8595,0,6,-14.28513126,0,20.51999458,6,24.94,24.29,23.596,26.49923077,24.56466667,24.49526667,0.0694,2.668825175,22.27117483,45.3017444,52.92699597,34.92389704,34.69287446,0.2310225872,0.6659078868,15,64,4,22.82,3,0.75,100,0,24.19,45,8,3,0,0,0,0,428,0,0,0,0,0,0,0.0,0,0,0.0,0,2.675998353,3.211198024,1.718632125,-0.4940304652,1.566090812,0.0,3.211198024,10.31179275,-2.675998353,0,0,0,428,1.0,3,3
129,0,False,1,57.7,57.4025,0,4,19.88867113,1,-14.1135045,4,57.8,59.39,61.352,57.10923077,57.1256,57.1543,-0.0287,5.193852794,52.60614721,39.89330643,36.66114596,56.48077797,57.80595299,-1.325175024,-2.292454246,33,64,4,64.8401,4,1.0,100,1,61.15,45,8,6,0,0,0,0,424,0,0,0,0,0,0,0.0,0,0,0.0,0,-2.845596902,0.4209462873,1.375039228,-4.697760566,8.701021422,-0.1683785149,0.4209462873,0.2480740875,2.677218387,0,0,0,424,3.0,0,0
