Num Of Trading Min,LastBuyScore,Position Num of Buys,Position Current Price Real,Position Current Price 10 Min avg,Security Trade Signal,Security Trade Signal Reason,Security Trade Score,Opp Security,Opp Security Trade Score,BuyReason,Open Price,Previous Closing Price,Short MAVG 5,Long MAVG 13,Short MAVG Min,Long MAVG Min,MAVG Min Diff,ATR Stoploss Range,ATR Stoploss,Slope 15 Min,Slope 15 Min Win Diff,RSI,Previous Day RSI,RSI Slope,RSI Gain Percent,Last AB Pattern,Last AB Age,Last AB Stop-Loss Level,Last AB Total Net,Last AB Net Age Ratio,Last Confirmed Signal,Last Confirmed AB Confirmation Level,Last Confirmed AB Age,Last Confirmed AB Total Net,Position Last Buy DT,Position Day Slope High,Daily Current Gain Loss Percent,Daily Max Gain Percent,Daily Max Gain Loss Ratio,Daily Max Loss Percent,Daily Max Loss Ratio,Daily Current Gain Loss Percent From Open,Daily Max Gain Percent From Open,Daily Max Gain Loss Ratio From Open,Daily Current Gain Loss Diff From Open Close,Position Last Sell DT,Position Num of Days Since Last Sell,Opp Pos Num of Days Since Last Buy,Opp Pos Num of Days Since Last Sell
25,-0.7652661601,1,30.965,31.01,0,4,1.936796968,0,-10.66753427,4,30.88,31.16,29.294,27.47307692,31.00186667,30.97968333,0.02218333333,1.98312962,28.89687038,25.47540462,37.92894623,72.05654678,79.2243652,-7.167818417,-9.047492396,10,1,27.27,0,0.0,0,28.82,2,7,250,0.0,-0.6258023107,1.187419769,2.153055743,-1.861360719,2.299819887,0.2727856226,1.187419769,1.086054667,0.8985879332,250,1.0,1,1
127,-0.7736772082,1,29.18,29.1525,0,4,6.102244141,0,-17.07250906,4,29.53,29.53,29.712,27.63615385,28.9371,28.97968333,-0.04258333333,1.989856604,27.5401434,51.00051001,62.07772909,53.18711107,57.4640977,-4.276986628,-7.442884861,9,1,31.53,43,43.0,0,28.82,5,7,251,0.0,-1.185235354,0.4740941416,0.7866783927,-3.250931256,6.715435375,-1.185235354,0.4740941416,0.7866783927,0.0,251,1.0,0,0
7,6.887289436,1,28.721,28.51,0,3,21.80490849,0,-30.25391163,3,28.6,27.33,29.136,27.62230769,27.5719,27.38778333,0.1841166667,2.022197978,26.57780202,169.4437697,96.1881777,57.75739592,43.52094897,14.23644695,32.71171078,9,3,31.53,43,14.33333333,1,29.36,2,43,252,0.0,5.089645079,5.232345408,0.7466574128,4.024881083,-4.285548464,0.4427369191,5.232345408,25.06088598,-4.64690816,252,2.0,1,1
78,4.539484091,1,30.087,29.885,0,4,3.206428395,0,-12.38950228,4,30.675,30.74,29.522,28.15923077,29.7828,29.81973333,-0.03693333333,2.086467392,28.58853261,29.25946903,18.92817126,63.43106247,67.03848023,-3.607417759,-5.381115066,20,1,28.43,9,9.0,1,29.36,3,43,253,0.0,-2.124268055,0.9108653221,2.764597741,-3.968770332,7.320405915,-1.912817176,0.9108653221,2.571994468,0.2114508783,253,1.0,0,0
21,-0.1697881644,1,32.56,32.535,0,4,11.00605191,0,-18.20744927,4,32.13,31.62,30.172,28.73076923,32.03306667,31.81325,0.2198166667,2.096259797,30.0337402,64.88790392,6.280245428,75.51739211,71.71749405,3.799898059,5.298425593,20,2,28.43,9,4.5,0,30.917,1,9,254,0.0,2.972802024,3.352308665,1.272223402,0.1581277672,-0.4450781557,1.359898798,3.352308665,6.679172863,-1.612903226,254,1.0,1,1
23,-0.8056380907,1,33.51,33.2215,0,4,7.324288052,0,-14.57312325,4,32.78,33.36,31.134,29.40076923,33.09336667,33.30685,-0.2134833333,2.07785279,30.70214721,60.64918892,87.40251236,76.2328433,77.57470909,-1.341865794,-1.729772254,20,3,28.43,9,3.0,0,30.917,4,9,255,0.0,0.4496402878,0.4496402878,0.0,-2.757793765,8.845441632,2.1882494,0.4496402878,-0.7817487018,1.738609113,255,1.0,1,1
85,-0.9075161219,1,33.58,33.2305,0,4,14.51399003,0,-24.53407325,4,32.54,33.31,32.364,30.01846154,32.9733,32.83505,0.13825,2.043167935,30.49683206,63.3244315,39.88823365,78.09931387,75.31301615,2.786297725,3.699623076,2,1,34.42,6,6.0,0,30.917,5,9,256,0.0,0.8105673972,0.8946262384,0.07520124489,-3.302311618,13.58200816,3.12218553,0.8946262384,-1.99283299,2.311618133,256,1.0,0,0
138,-0.9803395118,2,33.375,33.425,0,4,13.87382933,0,-24.28686453,4,32.54,33.31,32.364,30.01846154,33.2737,33.28401667,-0.01031666667,2.043167935,30.49683206,25.55920782,3.935500525,77.45915317,75.31301615,2.146137019,2.849622986,2,1,34.42,6,6.0,0,30.917,5,9,257,0.0,0.1951365956,0.8946262384,0.6257817879,-3.302311618,11.54966387,2.506754728,0.8946262384,-1.442252447,2.311618133,257,0.0,0,0
284,-0.9561278764,3,33.32,33.2875,0,4,13.69566136,0,-24.10529466,4,32.54,33.31,32.364,30.01846154,33.07513333,33.3025,-0.2273666667,2.043167935,30.49683206,29.12466769,21.60460914,77.2809852,75.31301615,1.967969056,2.613053038,2,1,34.42,6,6.0,0,30.917,5,9,258,0.0,0.03002101471,3.12218553,9.654311305,-3.302311618,11.00440077,2.341639147,3.12218553,2.437010621,2.311618133,258,0.0,0,0
8,4.557755391,1,34.065,33.88,0,7,11.21371656,0,-18.07925901,7,33.55,33.0,33.0018,30.56761538,33.3422,33.27688333,0.06531666667,2.055571387,31.49442861,90.55243006,83.42955032,72.99182943,73.94903594,-0.9572065124,-1.294413781,2,2,34.42,6,3.0,0,30.917,6,9,259,0.0,3.227272727,3.575757576,1.246097337,1.575757576,-2.602387511,1.560606061,3.575757576,7.205693297,-1.666666667,259,1.0,1,1
21,-1.010177677,1,36.03,36.04,0,4,11.61587364,0,-18.57977105,4,35.69,35.64,34.162,31.43307692,35.83856667,35.79956667,0.039,2.058911184,33.63108882,32.48397209,43.61426551,76.05193033,78.08067207,-2.028741749,-2.598263687,2,3,34.42,6,2.0,0,30.917,7,9,260,0.0,1.094276094,1.599326599,0.8077407067,-0.5527497194,0.9103930564,0.9539842873,1.599326599,1.032113125,-0.140291807,260,1.0,2,2
89,-0.8263718866,2,35.56,35.4125,0,4,9.454744313,0,-20.21836719,4,35.69,35.64,34.162,31.43307692,35.26283333,35.50565,-0.2428166667,2.058911184,33.63108882,38.76233089,45.64803764,73.890801,78.08067207,-4.189871071,-5.366079671,2,3,34.42,6,2.0,0,30.917,7,9,261,0.0,-0.2244668911,1.599326599,2.916841441,-1.907968575,3.212068307,-0.3647586981,1.599326599,3.14121386,-0.140291807,261,0.0,0,0
147,-0.8125244704,3,35.75,35.7275,0,4,10.6802669,0,-17.99585348,4,35.69,35.64,34.162,31.43307692,35.4286,35.4151,0.0135,2.058911184,33.63108882,48.04289221,32.88665255,75.11632359,78.08067207,-2.96434848,-3.79652019,2,3,34.42,6,2.0,0,30.917,7,9,262,0.0,0.3086419753,1.599326599,2.064226251,-1.907968575,4.229223272,0.1683501684,1.599326599,2.288598669,-0.140291807,262,0.0,0,0
47,-0.7794542479,1,35.812,35.4525,0,4,5.753251736,0,-13.20341924,4,34.43,36.15,34.55,31.95923077,35.16693333,35.25348333,-0.08655,2.082151306,32.34784869,75.89197713,46.80623144,69.23111417,76.43170859,-7.200594418,-9.420951789,2,4,34.42,6,1.5,0,30.917,8,9,263,0.0,-0.9349930844,-0.8630705394,-0.06207422967,-4.868603043,19.15118541,3.822959889,-0.8630705394,4.04437481,4.757952974,263,1.0,1,1
21,-1.197759065,1,36.639,36.4325,0,4,25.38220189,0,-29.59358728,4,35.6,35.29,35.154,32.45461538,35.89046667,35.45231667,0.43815,1.985146488,33.61485351,54.52836564,-24.93604237,76.15526305,64.26998423,11.88527882,18.49273647,2,5,34.42,6,1.2,0,30.917,11,9,264,0.0,3.822612638,3.825446302,0.01084002919,0.1218475489,-0.4509291551,2.944176821,3.825446302,3.371249079,-0.8784358175,264,1.0,2,2
114,-0.7904315129,1,33.89,33.8815,0,4,4.875308996,0,-12.53143451,4,34.28,34.93,35.192,32.61076923,33.64076667,33.6685,-0.02773333333,2.04177172,32.23822828,48.38466303,58.34739724,58.86624062,66.89708546,-8.03084485,-12.00477539,2,6,34.42,6,1.0,0,30.917,12,9,265,0.0,-2.977383338,-1.603206413,-2.203089259,-4.752361867,8.435340273,-1.116518752,-1.603206413,0.7802607792,1.860864586,265,1.0,0,0
43,-0.8135560655,1,37.82,37.695,0,4,10.26979399,0,-11.52456546,4,37.33,36.5,35.547,33.76038462,37.47433333,37.16751667,0.3068166667,2.073071375,35.25692863,37.64314089,21.12386781,78.78871464,77.45199758,1.336717064,1.725865188,2,8,34.42,6,0.75,0,30.917,14,9,266,0.0,3.616438356,3.643835616,0.09983111278,1.506849315,-3.178832802,1.342465753,3.643835616,8.385813473,-2.273972603,266,2.0,2,2
21,3.425290843,1,36.522,36.738,0,10,8.602307118,0,-9.598251655,10,36.6,35.95,35.526,34.36461538,36.36473333,36.11376667,0.2509666667,2.06277797,34.53722203,12.5043975,-50.25390649,71.0603323,68.26494826,2.795384041,4.094903919,4,1,38.02,5,5.0,0,30.917,15,9,267,0.0,1.591098748,2.531293463,2.379908736,0.792767733,-0.6328910692,-0.2169680111,2.531293463,6.956656305,-1.808066759,267,1.0,1,1
33,-0.75958197,1,38.122,38.3225,0,4,5.084461039,0,-6.93859097,4,37.65,37.98,36.416,35.02923077,38.0746,37.99318333,0.08141666667,2.035639717,35.61436028,33.94672275,48.13532937,74.66556401,76.51494912,-1.849385115,-2.417024564,4,2,38.02,5,2.5,0,30.917,18,9,268,0.0,0.37388099,1.316482359,1.240918074,-0.8952080042,1.136098626,1.242759347,1.316482359,0.09705504491,0.868878357,268,1.0,2,2
124,1.541345893,2,38.218,38.126,0,4,5.464821984,0,-6.93859097,4,37.65,37.98,36.416,35.02923077,37.98503333,37.9597,0.02533333333,2.035639717,35.61436028,28.03661252,16.38217538,75.04592495,76.51494912,-1.46902417,-1.919917855,4,2,38.02,5,2.5,0,30.917,18,9,269,0.0,0.6266456029,1.316482359,0.9081579202,-0.8952080042,1.36237553,1.49552396,1.316482359,-0.2357051091,0.868878357,269,0.0,0,0
113,-0.4828835971,1,38.313,38.2735,0,4,2.771674263,0,-8.102602178,4,38.56,38.89,37.564,35.63307692,38.04036667,37.93281667,0.10755,1.972824381,36.58717562,39.92939613,27.19258199,70.53613016,77.41907128,-6.882941122,-8.890498178,4,3,38.02,5,1.666666667,0,30.917,19,9,270,0.0,-1.483671895,-0.4885574698,-0.4861705858,-3.497042942,7.040845007,-0.6351247107,-0.4885574698,-0.07160652039,0.8485471844,270,1.0,0,0
364,-0.1352663398,2,38.68,38.58,0,4,6.819501316,0,-8.606418044,4,38.56,38.89,37.564,35.63307692,38.387,38.36036667,0.02663333333,1.972824381,36.58717562,30.73653063,23.87490557,74.58395721,77.41907128,-2.835114069,-3.662035751,4,3,38.02,5,1.666666667,0,30.917,19,9,271,0.0,-0.5399845719,1.259964001,2.267870406,-3.497042942,10.3409601,0.3085626125,1.259964001,1.1987315,0.8485471844,271,0.0,0,0
285,-0.8942082248,1,38.01,37.6975,0,4,1.922835165,0,-2.954834889,4,37.51,38.64,37.808,35.96846154,37.43326667,37.3289,0.1043666667,2.019290617,35.49070938,49.58977995,24.47917156,66.84550185,74.12035899,-7.274857143,-9.814924323,7,1,39.38,0,0.0,0,30.917,20,9,272,0.0,-1.630434783,-1.617494824,-0.02093031605,-5.408902692,20.43736524,1.293995859,-1.617494824,4.70932111,2.924430642,272,1.0,1,1
289,-1.358855652,2,37.91,37.805,0,4,0.8721264947,0,29.32190722,4,37.51,38.64,37.808,35.96846154,37.52546667,37.37758333,0.1478833333,2.019290617,35.49070938,48.50905218,21.9874536,65.79479318,74.12035899,-8.325565813,-11.23249526,7,1,39.38,0,0.0,0,30.917,20,9,273,0.0,-1.889233954,-1.242236025,-0.8037241362,-5.408902692,19.03754571,1.035196687,-1.242236025,2.829108959,2.924430642,273,0.0,1,1
